sensor_id,sensor_type,location,lat,lon,timestamp,pressure,altitude,pressure_sealevel,temperature,humidity
4024,BME280,2026,51.002,13.668,2019-04-09T01:57:48,98528.98,,,8.38,58.97
4024,BME280,2026,51.002,13.668,2019-04-09T02:03:12,98538.40,,,8.17,59.50
4024,BME280,2026,51.002,13.668,2019-04-09T02:08:40,98536.60,,,8.27,59.14
4024,BME280,2026,51.002,13.668,2019-04-09T02:14:06,98539.92,,,8.10,59.46
4024,BME280,2026,51.002,13.668,2019-04-09T02:19:41,98535.27,,,7.70,61.17
4024,BME280,2026,51.002,13.668,2019-04-09T02:25:06,98544.35,,,7.79,61.35
4024,BME280,2026,51.002,13.668,2019-04-09T02:30:28,98545.20,,,7.85,60.76
4024,BME280,2026,51.002,13.668,2019-04-09T02:36:01,98551.23,,,7.72,61.31
4024,BME280,2026,51.002,13.668,2019-04-09T02:41:31,98552.08,,,7.72,61.05
4024,BME280,2026,51.002,13.668,2019-04-09T02:46:57,98542.31,,,7.56,61.44
4024,BME280,2026,51.002,13.668,2019-04-09T02:52:24,98553.52,,,7.56,61.37
4024,BME280,2026,51.002,13.668,2019-04-09T02:57:44,98553.97,,,7.61,60.93
4024,BME280,2026,51.002,13.668,2019-04-09T03:03:10,98555.38,,,7.70,60.28
4024,BME280,2026,51.002,13.668,2019-04-09T03:08:35,98562.34,,,7.41,61.05
4024,BME280,2026,51.002,13.668,2019-04-09T03:13:56,98561.42,,,7.57,60.33
4024,BME280,2026,51.002,13.668,2019-04-09T03:19:21,98559.66,,,7.41,60.91
4024,BME280,2026,51.002,13.668,2019-04-09T03:24:55,98567.20,,,7.41,60.51
4024,BME280,2026,51.002,13.668,2019-04-09T03:30:19,98564.30,,,7.39,60.07
4024,BME280,2026,51.002,13.668,2019-04-09T03:35:44,98567.52,,,7.27,60.28
4024,BME280,2026,51.002,13.668,2019-04-09T03:41:10,98573.48,,,7.20,60.57
4024,BME280,2026,51.002,13.668,2019-04-09T03:46:42,98572.02,,,7.27,59.87
4024,BME280,2026,51.002,13.668,2019-04-09T03:52:10,98573.67,,,7.01,61.04
4024,BME280,2026,51.002,13.668,2019-04-09T03:57:35,98578.06,,,6.97,60.75
4024,BME280,2026,51.002,13.668,2019-04-09T04:03:14,98579.64,,,6.99,60.80
4024,BME280,2026,51.002,13.668,2019-04-09T04:08:30,98577.58,,,6.97,60.93
4024,BME280,2026,51.002,13.668,2019-04-09T04:13:45,98578.33,,,6.60,61.66
4024,BME280,2026,51.002,13.668,2019-04-09T04:19:08,98592.55,,,6.83,61.27
4024,BME280,2026,51.002,13.668,2019-04-09T04:24:23,98592.70,,,6.70,61.18
4024,BME280,2026,51.002,13.668,2019-04-09T04:29:48,98595.97,,,6.79,61.77
4024,BME280,2026,51.002,13.668,2019-04-09T04:35:22,98600.23,,,6.48,62.52
4024,BME280,2026,51.002,13.668,2019-04-09T04:40:46,98602.80,,,6.67,62.26
4024,BME280,2026,51.002,13.668,2019-04-09T04:46:13,98607.03,,,6.64,62.38
4024,BME280,2026,51.002,13.668,2019-04-09T04:51:49,98615.42,,,6.65,62.74
4024,BME280,2026,51.002,13.668,2019-04-09T04:57:12,98619.56,,,6.80,62.21
4024,BME280,2026,51.002,13.668,2019-04-09T05:02:34,98628.06,,,6.91,62.23
4024,BME280,2026,51.002,13.668,2019-04-09T05:08:05,98638.40,,,7.23,62.24
4024,BME280,2026,51.002,13.668,2019-04-09T05:13:31,98640.85,,,7.58,61.35
4024,BME280,2026,51.002,13.668,2019-04-09T05:18:55,98643.49,,,7.96,61.50
4024,BME280,2026,51.002,13.668,2019-04-09T05:24:34,98648.97,,,8.47,60.70
4024,BME280,2026,51.002,13.668,2019-04-09T05:30:02,98652.74,,,8.81,59.98
4024,BME280,2026,51.002,13.668,2019-04-09T05:35:27,98657.86,,,8.99,59.17
4024,BME280,2026,51.002,13.668,2019-04-09T05:40:59,98663.11,,,8.95,60.47
4024,BME280,2026,51.002,13.668,2019-04-09T05:46:17,98657.97,,,9.38,58.15
4024,BME280,2026,51.002,13.668,2019-04-09T05:51:57,98660.70,,,9.67,57.72
4024,BME280,2026,51.002,13.668,2019-04-09T05:57:26,98658.68,,,9.93,57.32
4024,BME280,2026,51.002,13.668,2019-04-09T06:02:49,98665.77,,,10.14,56.46
4024,BME280,2026,51.002,13.668,2019-04-09T06:08:07,98672.55,,,10.08,56.10
4024,BME280,2026,51.002,13.668,2019-04-09T06:13:35,98674.36,,,10.23,56.31
4024,BME280,2026,51.002,13.668,2019-04-09T06:18:41,98680.44,,,9.27,58.11
4024,BME280,2026,51.002,13.668,2019-04-09T06:23:47,98682.57,,,9.58,57.83
4024,BME280,2026,51.002,13.668,2019-04-09T06:28:53,98689.27,,,9.08,58.92
4024,BME280,2026,51.002,13.668,2019-04-09T06:34:00,98677.02,,,9.50,58.30
4024,BME280,2026,51.002,13.668,2019-04-09T06:39:44,98676.30,,,9.23,59.21
4024,BME280,2026,51.002,13.668,2019-04-09T06:45:12,98681.84,,,8.76,60.11
4024,BME280,2026,51.002,13.668,2019-04-09T06:50:38,98678.25,,,9.11,59.10
4024,BME280,2026,51.002,13.668,2019-04-09T06:56:08,98673.05,,,9.54,58.68
4024,BME280,2026,51.002,13.668,2019-04-09T07:01:32,98673.28,,,9.07,58.90
4024,BME280,2026,51.002,13.668,2019-04-09T07:06:53,98677.59,,,10.17,57.95
4024,BME280,2026,51.002,13.668,2019-04-09T07:12:31,98672.59,,,10.61,55.56
4024,BME280,2026,51.002,13.668,2019-04-09T07:17:48,98676.30,,,10.83,55.63
4024,BME280,2026,51.002,13.668,2019-04-09T07:23:16,98677.20,,,10.88,55.30
4024,BME280,2026,51.002,13.668,2019-04-09T07:28:44,98670.32,,,10.23,56.58
4024,BME280,2026,51.002,13.668,2019-04-09T07:34:12,98684.83,,,11.15,55.23
4024,BME280,2026,51.002,13.668,2019-04-09T07:39:39,98691.00,,,10.42,55.88
4024,BME280,2026,51.002,13.668,2019-04-09T07:45:31,98694.81,,,10.82,55.04
4024,BME280,2026,51.002,13.668,2019-04-09T07:51:01,98697.59,,,10.76,54.30
4024,BME280,2026,51.002,13.668,2019-04-09T07:56:24,98693.33,,,11.48,53.77
4024,BME280,2026,51.002,13.668,2019-04-09T08:01:55,98704.33,,,11.78,52.56
4024,BME280,2026,51.002,13.668,2019-04-09T08:07:30,98711.77,,,10.69,55.04
4024,BME280,2026,51.002,13.668,2019-04-09T08:13:10,98720.05,,,11.69,50.71
4024,BME280,2026,51.002,13.668,2019-04-09T08:18:43,98708.30,,,11.74,50.83
4024,BME280,2026,51.002,13.668,2019-04-09T08:23:58,98715.55,,,12.01,51.37
4024,BME280,2026,51.002,13.668,2019-04-09T08:29:23,98716.08,,,11.59,50.16
4024,BME280,2026,51.002,13.668,2019-04-09T08:34:51,98722.92,,,12.30,48.72
4024,BME280,2026,51.002,13.668,2019-04-09T08:40:36,98725.02,,,13.02,47.56
4024,BME280,2026,51.002,13.668,2019-04-09T08:46:02,98726.76,,,10.91,53.37
4024,BME280,2026,51.002,13.668,2019-04-09T08:51:14,98742.98,,,10.71,53.87
4024,BME280,2026,51.002,13.668,2019-04-09T08:56:40,98737.83,,,11.75,51.70
4024,BME280,2026,51.002,13.668,2019-04-09T09:01:50,98744.13,,,10.30,54.91
4024,BME280,2026,51.002,13.668,2019-04-09T09:07:07,98742.34,,,10.73,53.61
4024,BME280,2026,51.002,13.668,2019-04-09T09:12:25,98735.45,,,11.08,53.77
4024,BME280,2026,51.002,13.668,2019-04-09T09:17:40,98741.88,,,13.52,49.38
4024,BME280,2026,51.002,13.668,2019-04-09T09:23:09,98743.52,,,12.71,48.90
4024,BME280,2026,51.002,13.668,2019-04-09T09:28:32,98740.26,,,11.78,51.54
4024,BME280,2026,51.002,13.668,2019-04-09T09:34:01,98732.16,,,13.67,46.35
4024,BME280,2026,51.002,13.668,2019-04-09T09:39:27,98736.83,,,12.75,48.32
4024,BME280,2026,51.002,13.668,2019-04-09T09:44:45,98728.64,,,13.83,47.72
4024,BME280,2026,51.002,13.668,2019-04-09T09:50:13,98741.33,,,12.31,48.27
4024,BME280,2026,51.002,13.668,2019-04-09T09:55:25,98734.68,,,12.83,47.85
4024,BME280,2026,51.002,13.668,2019-04-09T10:00:41,98740.61,,,13.68,45.68
4024,BME280,2026,51.002,13.668,2019-04-09T10:06:13,98740.88,,,12.75,46.42
4024,BME280,2026,51.002,13.668,2019-04-09T10:11:52,98733.69,,,13.31,45.81
4024,BME280,2026,51.002,13.668,2019-04-09T10:17:08,98728.09,,,13.07,45.88
4024,BME280,2026,51.002,13.668,2019-04-09T10:22:36,98729.08,,,13.02,46.27
4024,BME280,2026,51.002,13.668,2019-04-09T10:28:13,98724.10,,,12.71,47.76
4024,BME280,2026,51.002,13.668,2019-04-09T10:33:47,98723.55,,,13.33,46.52
4024,BME280,2026,51.002,13.668,2019-04-09T10:39:13,98719.23,,,14.03,44.68
4024,BME280,2026,51.002,13.668,2019-04-09T10:44:29,98721.14,,,14.23,43.43
4024,BME280,2026,51.002,13.668,2019-04-09T10:49:58,98715.48,,,13.46,45.31
4024,BME280,2026,51.002,13.668,2019-04-09T10:55:32,98721.53,,,12.66,47.20
4024,BME280,2026,51.002,13.668,2019-04-09T11:01:11,98722.03,,,13.81,44.75
4024,BME280,2026,51.002,13.668,2019-04-09T11:06:27,98717.61,,,14.96,42.64
4024,BME280,2026,51.002,13.668,2019-04-09T11:11:49,98715.89,,,13.59,45.01
4024,BME280,2026,51.002,13.668,2019-04-09T11:17:14,98720.56,,,13.49,45.24
4024,BME280,2026,51.002,13.668,2019-04-09T11:22:48,98713.91,,,12.83,46.92
4024,BME280,2026,51.002,13.668,2019-04-09T11:28:27,98710.95,,,13.58,44.86
4024,BME280,2026,51.002,13.668,2019-04-09T11:33:47,98714.28,,,13.44,45.29
4024,BME280,2026,51.002,13.668,2019-04-09T11:39:22,98718.20,,,13.96,44.63
4024,BME280,2026,51.002,13.668,2019-04-09T11:44:59,98706.58,,,14.36,42.73
4024,BME280,2026,51.002,13.668,2019-04-09T11:50:23,98711.63,,,13.00,45.70
4024,BME280,2026,51.002,13.668,2019-04-09T11:55:48,98713.23,,,13.11,45.26
4024,BME280,2026,51.002,13.668,2019-04-09T12:01:13,98718.09,,,13.59,44.38
4024,BME280,2026,51.002,13.668,2019-04-09T12:06:29,98713.48,,,14.14,43.43
4024,BME280,2026,51.002,13.668,2019-04-09T12:11:52,98712.63,,,13.17,45.31
4024,BME280,2026,51.002,13.668,2019-04-09T12:17:15,98720.02,,,13.15,44.87
4024,BME280,2026,51.002,13.668,2019-04-09T12:22:31,98714.66,,,14.00,43.57
4024,BME280,2026,51.002,13.668,2019-04-09T12:28:04,98699.77,,,14.08,43.28
4024,BME280,2026,51.002,13.668,2019-04-09T12:33:28,98704.75,,,13.66,43.86
4024,BME280,2026,51.002,13.668,2019-04-09T12:39:08,98699.94,,,14.10,42.82
4024,BME280,2026,51.002,13.668,2019-04-09T12:44:28,98691.84,,,14.39,42.54
4024,BME280,2026,51.002,13.668,2019-04-09T12:49:57,98699.36,,,13.78,42.82
4024,BME280,2026,51.002,13.668,2019-04-09T12:55:13,98689.95,,,14.07,43.90
4024,BME280,2026,51.002,13.668,2019-04-09T13:00:47,98686.49,,,13.76,43.56
4024,BME280,2026,51.002,13.668,2019-04-09T13:06:10,98675.47,,,15.28,41.24
4024,BME280,2026,51.002,13.668,2019-04-09T13:11:34,98680.84,,,14.24,42.25
4024,BME280,2026,51.002,13.668,2019-04-09T13:17:02,98668.63,,,14.89,41.48
4024,BME280,2026,51.002,13.668,2019-04-09T13:22:45,98672.75,,,14.56,42.64
4024,BME280,2026,51.002,13.668,2019-04-09T13:28:26,98667.47,,,14.79,41.55
4024,BME280,2026,51.002,13.668,2019-04-09T13:33:47,98657.78,,,15.44,40.76
4024,BME280,2026,51.002,13.668,2019-04-09T13:39:14,98667.45,,,14.39,42.16
4024,BME280,2026,51.002,13.668,2019-04-09T13:44:39,98651.20,,,14.39,42.73
4024,BME280,2026,51.002,13.668,2019-04-09T13:50:00,98649.85,,,14.67,42.13
4024,BME280,2026,51.002,13.668,2019-04-09T13:55:25,98650.69,,,14.72,41.40
4024,BME280,2026,51.002,13.668,2019-04-09T14:00:31,98651.70,,,14.71,41.64
4024,BME280,2026,51.002,13.668,2019-04-09T14:05:38,98633.39,,,14.85,41.23
4024,BME280,2026,51.002,13.668,2019-04-09T14:10:46,98640.88,,,15.34,40.73
4024,BME280,2026,51.002,13.668,2019-04-09T14:15:53,98643.77,,,15.99,38.91
4024,BME280,2026,51.002,13.668,2019-04-09T14:21:03,98644.33,,,15.59,39.31
4024,BME280,2026,51.002,13.668,2019-04-09T14:26:12,98644.27,,,14.24,41.99
4024,BME280,2026,51.002,13.668,2019-04-09T14:31:17,98637.65,,,14.79,41.21
4024,BME280,2026,51.002,13.668,2019-04-09T14:36:24,98627.77,,,14.95,40.83
4024,BME280,2026,51.002,13.668,2019-04-09T14:41:30,98624.44,,,14.15,42.71
4024,BME280,2026,51.002,13.668,2019-04-09T14:46:36,98623.41,,,14.81,42.15
4024,BME280,2026,51.002,13.668,2019-04-09T14:51:42,98619.86,,,14.12,42.66
4024,BME280,2026,51.002,13.668,2019-04-09T14:56:49,98639.50,,,14.42,42.00
4024,BME280,2026,51.002,13.668,2019-04-09T15:01:55,98620.70,,,14.81,41.61
4024,BME280,2026,51.002,13.668,2019-04-09T15:07:01,98625.21,,,15.05,41.36
4024,BME280,2026,51.002,13.668,2019-04-09T15:12:09,98620.16,,,14.90,40.56
4024,BME280,2026,51.002,13.668,2019-04-09T15:17:16,98623.63,,,14.51,41.86
4024,BME280,2026,51.002,13.668,2019-04-09T15:22:22,98629.30,,,15.40,40.23
4024,BME280,2026,51.002,13.668,2019-04-09T15:27:28,98634.94,,,14.39,41.99
4024,BME280,2026,51.002,13.668,2019-04-09T15:32:35,98630.02,,,14.38,42.27
4024,BME280,2026,51.002,13.668,2019-04-09T15:37:42,98622.36,,,14.91,41.49
4024,BME280,2026,51.002,13.668,2019-04-09T15:42:49,98633.09,,,14.19,42.57
4024,BME280,2026,51.002,13.668,2019-04-09T15:47:56,98628.63,,,13.77,43.20
4024,BME280,2026,51.002,13.668,2019-04-09T15:53:02,98624.38,,,13.62,44.05
4024,BME280,2026,51.002,13.668,2019-04-09T15:58:09,98631.16,,,13.62,44.29
4024,BME280,2026,51.002,13.668,2019-04-09T16:03:15,98635.91,,,13.77,43.99
4024,BME280,2026,51.002,13.668,2019-04-09T16:08:22,98638.95,,,13.27,45.34
4024,BME280,2026,51.002,13.668,2019-04-09T16:13:29,98630.00,,,13.27,45.20
4024,BME280,2026,51.002,13.668,2019-04-09T16:18:35,98640.98,,,13.25,44.95
4024,BME280,2026,51.002,13.668,2019-04-09T16:23:42,98650.34,,,13.05,45.73
4024,BME280,2026,51.002,13.668,2019-04-09T16:28:48,98656.81,,,12.60,46.27
4024,BME280,2026,51.002,13.668,2019-04-09T16:33:55,98658.89,,,12.05,47.63
4024,BME280,2026,51.002,13.668,2019-04-09T16:39:07,98655.93,,,11.94,47.98
4024,BME280,2026,51.002,13.668,2019-04-09T16:44:14,98657.88,,,11.57,48.73
4024,BME280,2026,51.002,13.668,2019-04-09T16:49:21,98659.08,,,12.07,47.35
4024,BME280,2026,51.002,13.668,2019-04-09T16:54:31,98672.26,,,12.46,46.65
4024,BME280,2026,51.002,13.668,2019-04-09T16:59:37,98673.84,,,11.68,48.37
4024,BME280,2026,51.002,13.668,2019-04-09T17:04:43,98678.97,,,11.75,48.28
4024,BME280,2026,51.002,13.668,2019-04-09T17:09:49,98697.69,,,11.59,48.36
4024,BME280,2026,51.002,13.668,2019-04-09T17:14:57,98690.53,,,11.81,48.04
4024,BME280,2026,51.002,13.668,2019-04-09T17:20:04,98689.25,,,11.58,48.24
4024,BME280,2026,51.002,13.668,2019-04-09T17:25:12,98692.84,,,11.62,48.38
4024,BME280,2026,51.002,13.668,2019-04-09T17:30:20,98696.22,,,11.51,48.27
4024,BME280,2026,51.002,13.668,2019-04-09T17:35:31,98698.21,,,11.21,48.87
4024,BME280,2026,51.002,13.668,2019-04-09T17:40:39,98706.34,,,11.11,49.01
4024,BME280,2026,51.002,13.668,2019-04-09T17:45:47,98710.13,,,11.05,49.63
4024,BME280,2026,51.002,13.668,2019-04-09T17:50:53,98720.34,,,10.68,50.49
4024,BME280,2026,51.002,13.668,2019-04-09T17:56:00,98724.68,,,10.75,50.20
4024,BME280,2026,51.002,13.668,2019-04-09T18:01:08,98732.67,,,10.80,49.83
4024,BME280,2026,51.002,13.668,2019-04-09T18:06:17,98742.52,,,10.85,49.48
4024,BME280,2026,51.002,13.668,2019-04-09T18:11:26,98747.67,,,10.50,50.75
4024,BME280,2026,51.002,13.668,2019-04-09T18:16:33,98760.84,,,10.63,50.92
4024,BME280,2026,51.002,13.668,2019-04-09T18:21:41,98770.00,,,10.46,51.09
4024,BME280,2026,51.002,13.668,2019-04-09T18:26:48,98772.22,,,10.12,51.81
4024,BME280,2026,51.002,13.668,2019-04-09T18:31:54,98779.84,,,10.07,51.75
4024,BME280,2026,51.002,13.668,2019-04-09T18:37:00,98783.78,,,9.84,52.32
4024,BME280,2026,51.002,13.668,2019-04-09T18:42:07,98793.14,,,9.74,52.66
4024,BME280,2026,51.002,13.668,2019-04-09T18:47:15,98800.15,,,9.96,51.98
4024,BME280,2026,51.002,13.668,2019-04-09T18:52:21,98798.72,,,9.67,52.08
4024,BME280,2026,51.002,13.668,2019-04-09T18:57:31,98811.37,,,9.30,53.34
4024,BME280,2026,51.002,13.668,2019-04-09T19:02:40,98817.33,,,9.34,53.55
4024,BME280,2026,51.002,13.668,2019-04-09T19:07:48,98826.25,,,9.35,53.34
4024,BME280,2026,51.002,13.668,2019-04-09T19:12:55,98826.58,,,9.20,53.45
4024,BME280,2026,51.002,13.668,2019-04-09T19:18:03,98831.62,,,8.93,54.06
4024,BME280,2026,51.002,13.668,2019-04-09T19:23:10,98839.98,,,8.84,54.08
4024,BME280,2026,51.002,13.668,2019-04-09T19:28:19,98840.86,,,8.53,55.00
4024,BME280,2026,51.002,13.668,2019-04-09T19:33:26,98848.27,,,8.60,54.77
4024,BME280,2026,51.002,13.668,2019-04-09T19:38:32,98855.91,,,8.76,54.35
4024,BME280,2026,51.002,13.668,2019-04-09T19:43:39,98857.28,,,8.65,54.48
4024,BME280,2026,51.002,13.668,2019-04-09T19:48:50,98858.33,,,8.79,54.15
4024,BME280,2026,51.002,13.668,2019-04-09T19:53:58,98852.73,,,8.45,54.33
4024,BME280,2026,51.002,13.668,2019-04-09T19:59:05,98861.41,,,8.43,54.64
4024,BME280,2026,51.002,13.668,2019-04-09T20:04:12,98868.86,,,8.22,54.23
4024,BME280,2026,51.002,13.668,2019-04-09T20:09:20,98867.28,,,8.20,54.54
4024,BME280,2026,51.002,13.668,2019-04-09T20:14:30,98873.13,,,8.42,54.12
4024,BME280,2026,51.002,13.668,2019-04-09T20:19:35,98861.97,,,7.92,54.95
4024,BME280,2026,51.002,13.668,2019-04-09T20:24:44,98870.36,,,7.37,56.53
4024,BME280,2026,51.002,13.668,2019-04-09T20:29:50,98866.22,,,7.38,56.44
4024,BME280,2026,51.002,13.668,2019-04-09T20:34:56,98864.15,,,7.25,56.91
4024,BME280,2026,51.002,13.668,2019-04-09T20:40:05,98871.61,,,7.61,56.04
4024,BME280,2026,51.002,13.668,2019-04-09T20:45:13,98875.39,,,7.58,56.36
4024,BME280,2026,51.002,13.668,2019-04-09T20:50:20,98867.46,,,6.94,57.94
4024,BME280,2026,51.002,13.668,2019-04-09T20:55:27,98871.34,,,7.30,57.05
4024,BME280,2026,51.002,13.668,2019-04-09T21:00:33,98870.08,,,7.12,57.57
4024,BME280,2026,51.002,13.668,2019-04-09T21:06:10,98874.33,,,7.03,57.66
4024,BME280,2026,51.002,13.668,2019-04-09T21:11:23,98877.99,,,7.19,57.10
4024,BME280,2026,51.002,13.668,2019-04-09T21:16:32,98869.84,,,7.21,57.30
4024,BME280,2026,51.002,13.668,2019-04-09T21:21:38,98868.98,,,7.14,57.35
4024,BME280,2026,51.002,13.668,2019-04-09T21:26:44,98864.09,,,6.97,57.45
4024,BME280,2026,51.002,13.668,2019-04-09T21:31:50,98866.16,,,6.99,57.23
4024,BME280,2026,51.002,13.668,2019-04-09T21:36:56,98867.75,,,7.07,57.34
4024,BME280,2026,51.002,13.668,2019-04-09T21:42:03,98875.82,,,6.48,58.48
4024,BME280,2026,51.002,13.668,2019-04-09T21:47:10,98873.85,,,6.69,58.07
4024,BME280,2026,51.002,13.668,2019-04-09T21:57:35,98878.15,,,6.53,58.42
4024,BME280,2026,51.002,13.668,2019-04-09T22:02:42,98867.78,,,6.72,57.63
4024,BME280,2026,51.002,13.668,2019-04-09T22:07:50,98868.45,,,6.63,57.89
4024,BME280,2026,51.002,13.668,2019-04-09T22:12:57,98870.51,,,6.60,57.54
4024,BME280,2026,51.002,13.668,2019-04-09T22:18:04,98869.91,,,6.62,57.22
4024,BME280,2026,51.002,13.668,2019-04-09T22:23:13,98867.16,,,6.21,58.50
4024,BME280,2026,51.002,13.668,2019-04-09T22:28:19,98879.55,,,6.16,58.75
4024,BME280,2026,51.002,13.668,2019-04-09T22:33:25,98881.13,,,6.01,58.94
4024,BME280,2026,51.002,13.668,2019-04-09T22:38:33,98880.87,,,6.16,58.15
4024,BME280,2026,51.002,13.668,2019-04-09T22:43:40,98880.16,,,6.02,58.59
4024,BME280,2026,51.002,13.668,2019-04-09T22:48:47,98878.16,,,5.93,58.65
4024,BME280,2026,51.002,13.668,2019-04-09T22:53:54,98878.89,,,6.07,58.39
4024,BME280,2026,51.002,13.668,2019-04-09T22:59:00,98880.02,,,5.98,58.59
4024,BME280,2026,51.002,13.668,2019-04-09T23:04:06,98879.50,,,5.93,58.69
4024,BME280,2026,51.002,13.668,2019-04-09T23:09:29,98887.82,,,5.57,59.82
4024,BME280,2026,51.002,13.668,2019-04-09T23:14:50,98887.31,,,5.70,59.45
4024,BME280,2026,51.002,13.668,2019-04-09T23:19:56,98887.20,,,5.72,58.96
4024,BME280,2026,51.002,13.668,2019-04-09T23:25:03,98875.16,,,5.53,59.17
4024,BME280,2026,51.002,13.668,2019-04-09T23:30:09,98880.25,,,5.69,59.09
4024,BME280,2026,51.002,13.668,2019-04-09T23:35:16,98889.13,,,5.82,58.57
4024,BME280,2026,51.002,13.668,2019-04-09T23:40:22,98881.58,,,5.51,59.50
4024,BME280,2026,51.002,13.668,2019-04-09T23:45:30,98890.75,,,5.59,59.55
4024,BME280,2026,51.002,13.668,2019-04-09T23:50:38,98885.84,,,5.41,59.79
4024,BME280,2026,51.002,13.668,2019-04-09T23:55:44,98885.79,,,5.35,60.27
